Bacteroides_eggerthii_gi_482849893_ref_NZ_	scaffold_190	scaffold_190	scaffold_1983	scaffold_10656	scaffold_24	scaffold_25	scaffold_25	scaffold_25	scaffold_25	scaffold_48	scaffold_48	scaffold_48	scaffold_48	scaffold_61	scaffold_99	scaffold_145	scaffold_145	scaffold_145	scaffold_181	scaffold_181	scaffold_181	scaffold_181	scaffold_193	scaffold_193	scaffold_193	scaffold_220	scaffold_220	scaffold_271	scaffold_285	scaffold_285	scaffold_387	scaffold_425	scaffold_480	scaffold_534	scaffold_543	scaffold_562	scaffold_583	scaffold_599	scaffold_599	scaffold_616	scaffold_616	scaffold_616	scaffold_627	scaffold_627	scaffold_633	scaffold_661	scaffold_665	scaffold_722	scaffold_732	scaffold_836	scaffold_836	scaffold_836	scaffold_836	scaffold_836	scaffold_987	scaffold_1026	scaffold_1047	scaffold_1077	scaffold_1077	scaffold_1109	scaffold_1212	scaffold_1461	scaffold_1572	scaffold_1602	scaffold_1697	scaffold_1697	scaffold_1770	scaffold_1882	scaffold_2275	scaffold_3330	scaffold_4587	scaffold_12425	scaffold_13485	scaffold_19707	scaffold_20379	scaffold_23526	scaffold_25180	scaffold_26594	scaffold_26594
Bacteroides_eggerthii_gi_482849906_ref_NZ_	scaffold_258	scaffold_4062	scaffold_190	scaffold_190	scaffold_221	scaffold_221	scaffold_221	scaffold_725	scaffold_988	scaffold_1188
Bacteroides_eggerthii_gi_482849910_ref_NZ_	scaffold_258	scaffold_1973	scaffold_2172	scaffold_4918	scaffold_6942	scaffold_7767	scaffold_12167	scaffold_16945
Bacteroides_eggerthii_gi_482849897_ref_NZ_	scaffold_167	scaffold_72	scaffold_72	scaffold_72	scaffold_92	scaffold_92	scaffold_119	scaffold_119	scaffold_161	scaffold_161	scaffold_161	scaffold_322	scaffold_322	scaffold_398	scaffold_514	scaffold_596	scaffold_752	scaffold_752	scaffold_752	scaffold_803	scaffold_934	scaffold_957	scaffold_1146	scaffold_1326	scaffold_1481	scaffold_7079	scaffold_9276	scaffold_9276	scaffold_10278	scaffold_14616	scaffold_16806
Bacteroides_eggerthii_gi_482849899_ref_NZ_	scaffold_438	scaffold_76	scaffold_76	scaffold_123	scaffold_123	scaffold_137	scaffold_137	scaffold_232	scaffold_232	scaffold_232	scaffold_308	scaffold_392	scaffold_392	scaffold_392	scaffold_449	scaffold_449	scaffold_450	scaffold_477	scaffold_477	scaffold_519	scaffold_652	scaffold_786	scaffold_786	scaffold_1606	scaffold_1874	scaffold_2630	scaffold_4255	scaffold_4255	scaffold_17989
Bacteroides_eggerthii_gi_482849908_ref_NZ_	scaffold_119	scaffold_119	scaffold_1000	scaffold_242	scaffold_624	scaffold_7015
Bacteroides_eggerthii_gi_482849934_ref_NZ_	scaffold_19835
Bacteroides_eggerthii_gi_482849918_ref_NZ_	scaffold_258
Bacteroides_eggerthii_gi_482849948_ref_NZ_	scaffold_258
Bacteroides_eggerthii_gi_482849914_ref_NZ_	scaffold_86	scaffold_258	scaffold_883	scaffold_1193	scaffold_425
Bacteroides_eggerthii_gi_482849901_ref_NZ_	scaffold_81	scaffold_81	scaffold_81	scaffold_81	scaffold_110	scaffold_117	scaffold_117	scaffold_174	scaffold_174	scaffold_174	scaffold_274	scaffold_274	scaffold_362	scaffold_377	scaffold_377	scaffold_377	scaffold_431	scaffold_431	scaffold_431	scaffold_431	scaffold_431	scaffold_438	scaffold_438	scaffold_507	scaffold_571	scaffold_597	scaffold_597	scaffold_644	scaffold_644	scaffold_677	scaffold_1000	scaffold_2875	scaffold_4125	scaffold_8281	scaffold_16680	scaffold_17103	scaffold_23322	scaffold_34690
Bacteroides_eggerthii_gi_482849895_ref_NZ_	scaffold_20144	scaffold_14616	scaffold_99	scaffold_786	scaffold_13	scaffold_13	scaffold_215	scaffold_234	scaffold_234	scaffold_294	scaffold_412	scaffold_412	scaffold_412	scaffold_412	scaffold_587	scaffold_733	scaffold_1177	scaffold_2558	scaffold_3078	scaffold_3803	scaffold_5126	scaffold_5369	scaffold_5565	scaffold_5565	scaffold_13870	scaffold_19821	scaffold_26093	scaffold_28273	scaffold_28785	scaffold_36201
Bacteroides_eggerthii_gi_482849904_ref_NZ_	scaffold_134	scaffold_134	scaffold_167	scaffold_167	scaffold_289	scaffold_289	scaffold_352	scaffold_352	scaffold_495	scaffold_855	scaffold_855	scaffold_981	scaffold_981	scaffold_1684	scaffold_1705	scaffold_1943	scaffold_2338	scaffold_4062	scaffold_4354	scaffold_7912	scaffold_9823	scaffold_10409	scaffold_20316	scaffold_22121	scaffold_22402	scaffold_22697	scaffold_28792
Bacteroides_eggerthii_gi_482849924_ref_NZ_	scaffold_258
Bacteroides_eggerthii_gi_482849926_ref_NZ_	scaffold_258
Bacteroides_eggerthii_gi_482849932_ref_NZ_	scaffold_8873
