1	190	5020
1	8238	9893
1	10643	11786
1	12163	15298
1	16751	16960
1	17489	19620
1	19811	20508
1	21181	25701
1	25826	27227
1	29651	34038
1	34781	39115
1	39244	41931
1	42403	47138
1	47246	49631
1	50380	57109
1	59687	63264
1	66835	70048
1	70387	72115
1	72229	75480
1	77367	78799
1	78848	83529
1	85630	87848
1	89634	106456
1	107705	110984
1	111649	113219
1	114522	117549
1	118733	120135
1	123017	127587
1	134788	136464
1	142779	145017
1	147944	149601
1	157253	160604
1	160782	162031
1	167484	173444
1	175107	176954
1	177001	179153
1	185123	188650
1	189712	190599
1	194903	200360
1	200482	209580
1	209679	213629
1	213678	214125
1	214291	215979
1	218887	219995
1	220113	222645
1	231122	232549
1	232597	234782
1	245961	246502
1	250898	253161
1	259612	262170
1	262552	264430
1	264528	265777
1	274549	276871
1	281481	284392
1	284619	287623
1	292444	294023
1	296605	301797
1	303719	310560
1	311598	312001
1	314506	315677
1	339389	341731
1	349236	353816
1	360473	365529
1	365652	367644
1	377686	379105
1	384456	387870
1	390963	392134
1	395863	398190
1	406652	407685
1	411831	416176
1	416366	418408
1	418815	421583
1	424235	429700
1	432226	434780
1	434858	436331
1	437539	440567
1	442275	443739
1	446039	450834
1	451294	453391
1	455901	457924
1	467607	471641
1	471822	473476
1	479314	479932
1	480478	484843
1	489334	490036
1	491316	494234
1	510865	513092
1	513625	514997
1	515143	516586
1	516649	518989
1	518957	522054
1	529356	531445
1	531675	533050
1	533140	535710
1	536857	542257
1	542485	545587
1	548850	550555
1	550750	553660
1	555884	556964
1	558197	563068
1	566056	567227
1	570116	571474
1	571591	573093
1	576621	577333
1	577550	577791
1	586314	592401
1	592551	594666
1	596354	601080
1	604741	606606
1	612038	617261
1	618607	621412
1	624108	628936
1	633970	635792
1	645854	651079
1	651458	653765
1	660860	663186
1	663325	668259
1	668519	674006
1	675934	678065
1	678731	680886
1	688566	692601
1	698797	702834
1	707557	709339
1	709423	709948
1	712210	714421
1	720279	728044
1	738224	740148
1	742050	745949
1	747144	752018
1	757929	761962
1	762237	764272
1	765207	769834
1	770681	773825
1	773975	776830
1	776963	779612
1	781308	783108
1	787020	791278
1	791539	793867
1	794312	796835
1	799982	802543
1	806656	808480
1	837413	840754
1	844964	846342
1	852406	853988
1	859397	862761
1	863603	865587
1	865791	872024
1	872202	875886
1	881199	882611
1	884169	886562
1	890136	892092
1	893007	898868
1	900089	902957
1	903816	904966
1	904963	910272
1	910405	913037
1	918458	921516
1	922136	924763
1	925951	930185
1	936595	939943
1	940182	944119
1	950495	953689
1	956876	959318
1	960424	962891
1	963543	970821
1	972760	980009
1	982298	983520
1	992500	996735
1	997713	1003880
1	1007067	1011094
1	1011224	1014682
1	1015175	1017522
1	1020953	1023571
1	1027627	1029192
1	1031362	1036829
1	1036963	1039760
1	1041253	1048555
1	1049056	1049753
1	1051070	1051463
1	1057307	1061621
1	1061773	1062998
1	1066087	1066931
1	1067734	1073234
1	1081466	1083870
1	1085329	1091512
1	1093498	1094669
1	1097109	1099417
1	1100074	1102419
1	1103174	1104125
1	1104637	1106999
1	1108558	1112629
1	1117124	1118269
1	1118530	1119809
1	1122630	1124549
1	1124785	1126952
1	1128637	1129351
1	1130241	1133780
1	1133952	1137535
1	1137601	1140209
1	1145812	1150627
1	1152523	1156797
1	1161108	1164908
1	1174650	1179582
1	1179702	1184817
1	1187539	1189670
1	1189839	1194174
1	1196090	1197460
1	1198902	1200255
1	1202491	1204954
1	1206136	1207768
1	1215291	1215858
1	1221528	1222386
1	1223502	1225303
1	1226904	1227961
1	1229990	1231677
1	1236794	1239172
1	1246919	1250061
1	1261249	1262723
1	1262937	1268242
1	1274402	1276841
1	1279087	1285749
1	1286310	1286551
1	1287005	1288355
1	1300923	1304792
1	1304845	1306669
1	1309872	1311687
1	1312742	1313794
1	1314440	1320970
1	1321244	1324665
1	1325791	1327136
1	1333184	1333482
1	1338267	1339751
